chr17	11433952	4
chr17	13433952	0
chr17	15433952	0
chr17	17433952	0
chr17	19433952	0
chr17	21433952	0
chr17	23433952	0
chr17	25433952	0
chr17	27433952	0
chr17	29433952	0
chr17	31433952	0
chr17	33433952	0
chr17	35433952	0
chr17	37433952	0
chr17	39433952	0
chr17	41433952	0
chr17	43433952	0
chr17	45433952	0
chr17	47433952	0
chr17	49433952	0
chr17	51433952	0
chr17	53433952	0
chr17	55433952	0
chr17	57433952	0
chr17	59433952	0
chr17	61433952	0
chr17	63433952	0
chr17	65433952	0
chr17	67433952	0
chr17	69433952	0
chr17	71433952	0
chr17	73433952	0
chr17	75433952	0
chr17	77433952	0
chr17	79433952	0
chr17	81433952	74
chr7	2250708	3
chr7	4250708	2
chr7	6250708	0
chr7	8250708	0
chr7	10250708	0
chr7	12250708	0
chr7	14250708	0
chr7	16250708	0
chr7	18250708	0
chr7	20250708	0
chr7	22250708	0
chr7	24250708	0
chr7	26250708	0
chr7	28250708	0
chr7	30250708	0
chr7	32250708	0
chr7	34250708	0
chr7	36250708	0
chr7	38250708	0
chr7	40250708	0
chr7	42250708	0
chr7	44250708	0
chr7	46250708	0
chr7	48250708	0
chr7	50250708	0
chr7	52250708	0
chr7	54250708	0
chr7	56250708	0
chr7	58250708	0
chr7	60250708	0
chr7	62250708	0
chr7	64250708	0
chr7	66250708	0
chr7	68250708	0
chr7	70250708	0
chr7	72250708	0
chr7	74250708	0
chr7	76250708	0
chr7	78250708	0
chr7	80250708	0
chr7	82250708	0
chr7	84250708	0
chr7	86250708	0
chr7	88250708	0
chr7	90250708	0
chr7	92250708	0
chr7	94250708	0
chr7	96250708	0
chr7	98250708	0
chr7	100250708	0
chr7	102250708	0
chr7	104250708	0
chr7	106250708	0
chr7	108250708	0
chr7	110250708	0
chr7	112250708	0
chr7	114250708	0
chr7	116250708	0
chr7	118250708	0
chr7	120250708	0
chr7	122250708	0
chr7	124250708	0
chr7	126250708	0
chr7	128250708	0
chr7	130250708	0
chr7	132250708	0
chr7	134250708	0
chr7	136250708	0
chr7	138250708	0
chr7	140250708	0
chr7	142250708	0
chr7	144250708	0
chr7	146250708	0
chr7	148250708	0
chr7	150250708	0
chr7	152250708	0
chr7	154250708	0
chr7	156250708	0
chr7	158250708	43
chr9	4001233	0
chr9	6001233	0
chr9	8001233	0
chr9	10001233	0
chr9	12001233	0
chr9	14001233	0
chr9	16001233	0
chr9	18001233	0
chr9	20001233	0
chr9	22001233	0
chr9	24001233	0
chr9	26001233	0
chr9	28001233	0
chr9	30001233	0
chr9	32001233	0
chr9	34001233	0
chr9	36001233	0
chr9	38001233	0
chr9	40001233	0
chr9	42001233	0
chr9	44001233	0
chr9	46001233	0
chr9	48001233	0
chr9	50001233	0
chr9	52001233	0
chr9	54001233	0
chr9	56001233	0
chr9	58001233	0
chr9	60001233	0
chr9	62001233	0
chr9	64001233	0
chr9	66001233	0
chr9	68001233	0
chr9	70001233	0
chr9	72001233	0
chr9	74001233	0
chr9	76001233	0
chr9	78001233	0
chr9	80001233	0
chr9	82001233	0
chr9	84001233	0
chr9	86001233	0
chr9	88001233	0
chr9	90001233	0
chr9	92001233	0
chr9	94001233	0
chr9	96001233	0
chr9	98001233	0
chr9	100001233	0
chr9	102001233	0
chr9	104001233	0
chr9	106001233	0
chr9	108001233	0
chr9	110001233	0
chr9	112001233	0
chr9	114001233	0
chr9	116001233	0
chr9	118001233	0
chr9	120001233	0
chr9	122001233	0
chr9	124001233	0
chr9	126001233	0
chr9	128001233	9
chr1	918051	2
chr1	2918051	0
chr1	4918051	0
chr1	6918051	0
chr1	8918051	0
chr1	10918051	0
chr1	12918051	0
chr1	14918051	0
chr1	16918051	0
chr1	18918051	0
chr1	20918051	0
chr1	22918051	0
chr1	24918051	0
chr1	26918051	0
chr1	28918051	0
chr1	30918051	0
chr1	32918051	0
chr1	34918051	0
chr1	36918051	0
chr1	38918051	0
chr1	40918051	0
chr1	42918051	0
chr1	44918051	0
chr1	46918051	0
chr1	48918051	0
chr1	50918051	0
chr1	52918051	0
chr1	54918051	0
chr1	56918051	0
chr1	58918051	0
chr1	60918051	0
chr1	62918051	0
chr1	64918051	0
chr1	66918051	0
chr1	68918051	0
chr1	70918051	0
chr1	72918051	0
chr1	74918051	0
chr1	76918051	0
chr1	78918051	0
chr1	80918051	0
chr1	82918051	0
chr1	84918051	0
chr1	86918051	0
chr1	88918051	0
chr1	90918051	0
chr1	92918051	0
chr1	94918051	0
chr1	96918051	0
chr1	98918051	0
chr1	100918051	0
chr1	102918051	0
chr1	104918051	0
chr1	106918051	0
chr1	108918051	0
chr1	110918051	0
chr1	112918051	0
chr1	114918051	0
chr1	116918051	0
chr1	118918051	0
chr1	120918051	0
chr1	122918051	0
chr1	124918051	0
chr1	126918051	0
chr1	128918051	0
chr1	130918051	0
chr1	132918051	0
chr1	134918051	0
chr1	136918051	0
chr1	138918051	0
chr1	140918051	0
chr1	142918051	0
chr1	144918051	0
chr1	146918051	0
chr1	148918051	0
chr1	150918051	0
chr1	152918051	0
chr1	154918051	0
chr1	156918051	0
chr1	158918051	0
chr1	160918051	0
chr1	162918051	0
chr1	164918051	0
chr1	166918051	0
chr1	168918051	0
chr1	170918051	0
chr1	172918051	0
chr1	174918051	0
chr1	176918051	0
chr1	178918051	0
chr1	180918051	0
chr1	182918051	0
chr1	184918051	0
chr1	186918051	0
chr1	188918051	0
chr1	190918051	0
chr1	192918051	0
chr1	194918051	0
chr1	196918051	0
chr1	198918051	0
chr1	200918051	0
chr1	202918051	0
chr1	204918051	0
chr1	206918051	0
chr1	208918051	0
chr1	210918051	0
chr1	212918051	0
chr1	214918051	0
chr1	216918051	0
chr1	218918051	0
chr1	220918051	0
chr1	222918051	0
chr1	224918051	0
chr1	226918051	0
chr1	228918051	0
chr1	230918051	0
chr1	232918051	0
chr1	234918051	0
chr1	236918051	0
chr1	238918051	0
chr1	240918051	0
chr1	242918051	0
chr1	244918051	128
chr4	221216	1
chr4	2221216	0
chr4	4221216	0
chr4	6221216	0
chr4	8221216	0
chr4	10221216	0
chr4	12221216	0
chr4	14221216	0
chr4	16221216	0
chr4	18221216	0
chr4	20221216	0
chr4	22221216	0
chr4	24221216	0
chr4	26221216	0
chr4	28221216	0
chr4	30221216	0
chr4	32221216	0
chr4	34221216	0
chr4	36221216	0
chr4	38221216	0
chr4	40221216	0
chr4	42221216	0
chr4	44221216	0
chr4	46221216	0
chr4	48221216	0
chr4	50221216	0
chr4	52221216	0
chr4	54221216	0
chr4	56221216	0
chr4	58221216	0
chr4	60221216	0
chr4	62221216	0
chr4	64221216	0
chr4	66221216	0
chr4	68221216	0
chr4	70221216	0
chr4	72221216	0
chr4	74221216	0
chr4	76221216	0
chr4	78221216	0
chr4	80221216	0
chr4	82221216	0
chr4	84221216	0
chr4	86221216	0
chr4	88221216	0
chr4	90221216	0
chr4	92221216	0
chr4	94221216	0
chr4	96221216	0
chr4	98221216	0
chr4	100221216	0
chr4	102221216	0
chr4	104221216	0
chr4	106221216	0
chr4	108221216	0
chr4	110221216	0
chr4	112221216	0
chr4	114221216	0
chr4	116221216	0
chr4	118221216	0
chr4	120221216	0
chr4	122221216	0
chr4	124221216	0
chr4	126221216	0
chr4	128221216	0
chr4	130221216	0
chr4	132221216	0
chr4	134221216	0
chr4	136221216	0
chr4	138221216	0
chr4	140221216	0
chr4	142221216	0
chr4	144221216	0
chr4	146221216	0
chr4	148221216	0
chr4	150221216	0
chr4	152221216	0
chr4	154221216	0
chr4	156221216	0
chr4	158221216	0
chr4	160221216	0
chr4	162221216	0
chr4	164221216	0
chr4	166221216	0
chr4	168221216	0
chr4	170221216	0
chr4	172221216	0
chr4	174221216	0
chr4	176221216	0
chr4	178221216	0
chr4	180221216	33
chrX	349703	0
chrX	2349703	0
chrX	4349703	0
chrX	6349703	0
chrX	8349703	0
chrX	10349703	0
chrX	12349703	0
chrX	14349703	0
chrX	16349703	0
chrX	18349703	0
chrX	20349703	0
chrX	22349703	0
chrX	24349703	0
chrX	26349703	0
chrX	28349703	0
chrX	30349703	0
chrX	32349703	0
chrX	34349703	0
chrX	36349703	0
chrX	38349703	0
chrX	40349703	0
chrX	42349703	0
chrX	44349703	0
chrX	46349703	0
chrX	48349703	0
chrX	50349703	0
chrX	52349703	0
chrX	54349703	0
chrX	56349703	0
chrX	58349703	0
chrX	60349703	0
chrX	62349703	0
chrX	64349703	0
chrX	66349703	0
chrX	68349703	0
chrX	70349703	0
chrX	72349703	0
chrX	74349703	0
chrX	76349703	0
chrX	78349703	0
chrX	80349703	0
chrX	82349703	0
chrX	84349703	0
chrX	86349703	0
chrX	88349703	0
chrX	90349703	0
chrX	92349703	0
chrX	94349703	0
chrX	96349703	0
chrX	98349703	0
chrX	100349703	0
chrX	102349703	0
chrX	104349703	0
chrX	106349703	0
chrX	108349703	0
chrX	110349703	0
chrX	112349703	0
chrX	114349703	0
chrX	116349703	0
chrX	118349703	0
chrX	120349703	0
chrX	122349703	0
chrX	124349703	0
chrX	126349703	0
chrX	128349703	0
chrX	130349703	0
chrX	132349703	0
chrX	134349703	0
chrX	136349703	0
chrX	138349703	0
chrX	140349703	0
chrX	142349703	0
chrX	144349703	0
chrX	146349703	0
chrX	148349703	0
chrX	150349703	0
chrX	152349703	0
chrX	154349703	10
chr2	11551949	0
chr2	13551949	0
chr2	15551949	0
chr2	17551949	0
chr2	19551949	0
chr2	21551949	0
chr2	23551949	0
chr2	25551949	0
chr2	27551949	0
chr2	29551949	0
chr2	31551949	0
chr2	33551949	0
chr2	35551949	0
chr2	37551949	0
chr2	39551949	0
chr2	41551949	0
chr2	43551949	0
chr2	45551949	0
chr2	47551949	0
chr2	49551949	0
chr2	51551949	0
chr2	53551949	0
chr2	55551949	0
chr2	57551949	0
chr2	59551949	0
chr2	61551949	0
chr2	63551949	0
chr2	65551949	0
chr2	67551949	0
chr2	69551949	0
chr2	71551949	0
chr2	73551949	0
chr2	75551949	0
chr2	77551949	0
chr2	79551949	0
chr2	81551949	0
chr2	83551949	0
chr2	85551949	0
chr2	87551949	0
chr2	89551949	0
chr2	91551949	0
chr2	93551949	0
chr2	95551949	0
chr2	97551949	0
chr2	99551949	0
chr2	101551949	0
chr2	103551949	0
chr2	105551949	0
chr2	107551949	0
chr2	109551949	0
chr2	111551949	0
chr2	113551949	0
chr2	115551949	0
chr2	117551949	0
chr2	119551949	0
chr2	121551949	0
chr2	123551949	0
chr2	125551949	0
chr2	127551949	0
chr2	129551949	0
chr2	131551949	0
chr2	133551949	0
chr2	135551949	0
chr2	137551949	0
chr2	139551949	0
chr2	141551949	0
chr2	143551949	0
chr2	145551949	0
chr2	147551949	0
chr2	149551949	0
chr2	151551949	0
chr2	153551949	0
chr2	155551949	0
chr2	157551949	0
chr2	159551949	0
chr2	161551949	0
chr2	163551949	0
chr2	165551949	0
chr2	167551949	0
chr2	169551949	0
chr2	171551949	0
chr2	173551949	0
chr2	175551949	0
chr2	177551949	0
chr2	179551949	0
chr2	181551949	0
chr2	183551949	0
chr2	185551949	0
chr2	187551949	0
chr2	189551949	0
chr2	191551949	0
chr2	193551949	0
chr2	195551949	0
chr2	197551949	0
chr2	199551949	0
chr2	201551949	0
chr2	203551949	0
chr2	205551949	0
chr2	207551949	0
chr2	209551949	0
chr2	211551949	0
chr2	213551949	0
chr2	215551949	0
chr2	217551949	0
chr2	219551949	0
chr2	221551949	0
chr2	223551949	0
chr2	225551949	0
chr2	227551949	0
chr2	229551949	0
chr2	231551949	0
chr2	233551949	0
chr2	235551949	0
chr2	237551949	0
chr2	239551949	0
chr2	241551949	19
chr8	10079881	19
chr8	12079881	2
chr8	14079881	1
chr8	16079881	0
chr8	18079881	0
chr8	20079881	0
chr8	22079881	0
chr8	24079881	0
chr8	26079881	0
chr8	28079881	0
chr8	30079881	0
chr8	32079881	0
chr8	34079881	0
chr8	36079881	0
chr8	38079881	0
chr8	40079881	0
chr8	42079881	0
chr8	44079881	0
chr8	46079881	0
chr8	48079881	0
chr8	50079881	0
chr8	52079881	0
chr8	54079881	0
chr8	56079881	0
chr8	58079881	0
chr8	60079881	0
chr8	62079881	0
chr8	64079881	0
chr8	66079881	0
chr8	68079881	0
chr8	70079881	0
chr8	72079881	0
chr8	74079881	0
chr8	76079881	0
chr8	78079881	0
chr8	80079881	0
chr8	82079881	0
chr8	84079881	0
chr8	86079881	0
chr8	88079881	0
chr8	90079881	0
chr8	92079881	0
chr8	94079881	0
chr8	96079881	0
chr8	98079881	0
chr8	100079881	0
chr8	102079881	0
chr8	104079881	0
chr8	106079881	0
chr8	108079881	0
chr8	110079881	0
chr8	112079881	0
chr8	114079881	0
chr8	116079881	0
chr8	118079881	0
chr8	120079881	0
chr8	122079881	0
chr8	124079881	0
chr8	126079881	0
chr8	128079881	0
chr8	130079881	0
chr8	132079881	0
chr8	134079881	0
chr8	136079881	0
chr8	138079881	0
chr8	140079881	0
chr8	142079881	275
chr10	20734663	2
chr10	22734663	1
chr10	24734663	0
chr10	26734663	0
chr10	28734663	0
chr10	30734663	0
chr10	32734663	0
chr10	34734663	0
chr10	36734663	0
chr10	38734663	0
chr10	40734663	0
chr10	42734663	0
chr10	44734663	0
chr10	46734663	0
chr10	48734663	0
chr10	50734663	0
chr10	52734663	0
chr10	54734663	0
chr10	56734663	0
chr10	58734663	0
chr10	60734663	0
chr10	62734663	0
chr10	64734663	0
chr10	66734663	0
chr10	68734663	0
chr10	70734663	0
chr10	72734663	0
chr10	74734663	0
chr10	76734663	0
chr10	78734663	0
chr10	80734663	0
chr10	82734663	0
chr10	84734663	0
chr10	86734663	0
chr10	88734663	0
chr10	90734663	0
chr10	92734663	0
chr10	94734663	0
chr10	96734663	0
chr10	98734663	0
chr10	100734663	0
chr10	102734663	0
chr10	104734663	0
chr10	106734663	0
chr10	108734663	0
chr10	110734663	0
chr10	112734663	0
chr10	114734663	0
chr10	116734663	0
chr10	118734663	0
chr10	120734663	0
chr10	122734663	0
chr10	124734663	0
chr10	126734663	0
chr10	128734663	41
chr20	537319	3
chr20	2537319	0
chr20	4537319	2
chr20	6537319	0
chr20	8537319	0
chr20	10537319	0
chr20	12537319	0
chr20	14537319	0
chr20	16537319	0
chr20	18537319	0
chr20	20537319	0
chr20	22537319	0
chr20	24537319	0
chr20	26537319	0
chr20	28537319	0
chr20	30537319	0
chr20	32537319	0
chr20	34537319	0
chr20	36537319	0
chr20	38537319	0
chr20	40537319	0
chr20	42537319	0
chr20	44537319	0
chr20	46537319	0
chr20	48537319	0
chr20	50537319	0
chr20	52537319	0
chr20	54537319	0
chr20	56537319	0
chr20	58537319	0
chr20	60537319	0
chr20	62537319	61
chr3	9099506	1
chr3	11099506	0
chr3	13099506	0
chr3	15099506	0
chr3	17099506	0
chr3	19099506	0
chr3	21099506	0
chr3	23099506	0
chr3	25099506	0
chr3	27099506	0
chr3	29099506	0
chr3	31099506	0
chr3	33099506	0
chr3	35099506	0
chr3	37099506	0
chr3	39099506	0
chr3	41099506	0
chr3	43099506	0
chr3	45099506	0
chr3	47099506	0
chr3	49099506	0
chr3	51099506	0
chr3	53099506	0
chr3	55099506	0
chr3	57099506	0
chr3	59099506	0
chr3	61099506	0
chr3	63099506	0
chr3	65099506	0
chr3	67099506	0
chr3	69099506	0
chr3	71099506	0
chr3	73099506	0
chr3	75099506	0
chr3	77099506	0
chr3	79099506	0
chr3	81099506	0
chr3	83099506	0
chr3	85099506	0
chr3	87099506	0
chr3	89099506	0
chr3	91099506	0
chr3	93099506	0
chr3	95099506	0
chr3	97099506	0
chr3	99099506	0
chr3	101099506	0
chr3	103099506	0
chr3	105099506	0
chr3	107099506	0
chr3	109099506	0
chr3	111099506	0
chr3	113099506	0
chr3	115099506	0
chr3	117099506	0
chr3	119099506	0
chr3	121099506	0
chr3	123099506	0
chr3	125099506	0
chr3	127099506	0
chr3	129099506	0
chr3	131099506	0
chr3	133099506	0
chr3	135099506	0
chr3	137099506	0
chr3	139099506	0
chr3	141099506	0
chr3	143099506	0
chr3	145099506	0
chr3	147099506	0
chr3	149099506	0
chr3	151099506	0
chr3	153099506	0
chr3	155099506	0
chr3	157099506	0
chr3	159099506	0
chr3	161099506	0
chr3	163099506	0
chr3	165099506	0
chr3	167099506	0
chr3	169099506	0
chr3	171099506	0
chr3	173099506	0
chr3	175099506	0
chr3	177099506	0
chr3	179099506	0
chr3	181099506	0
chr3	183099506	0
chr3	185099506	0
chr3	187099506	0
chr3	189099506	0
chr3	191099506	0
chr3	193099506	0
chr3	195099506	0
chr3	197099506	49
chr12	2895707	9
chr12	4895707	0
chr12	6895707	0
chr12	8895707	0
chr12	10895707	0
chr12	12895707	0
chr12	14895707	0
chr12	16895707	0
chr12	18895707	0
chr12	20895707	0
chr12	22895707	0
chr12	24895707	0
chr12	26895707	0
chr12	28895707	0
chr12	30895707	0
chr12	32895707	0
chr12	34895707	0
chr12	36895707	0
chr12	38895707	0
chr12	40895707	0
chr12	42895707	0
chr12	44895707	0
chr12	46895707	0
chr12	48895707	0
chr12	50895707	0
chr12	52895707	0
chr12	54895707	0
chr12	56895707	0
chr12	58895707	0
chr12	60895707	0
chr12	62895707	0
chr12	64895707	0
chr12	66895707	0
chr12	68895707	0
chr12	70895707	0
chr12	72895707	0
chr12	74895707	0
chr12	76895707	0
chr12	78895707	0
chr12	80895707	0
chr12	82895707	0
chr12	84895707	0
chr12	86895707	0
chr12	88895707	0
chr12	90895707	0
chr12	92895707	0
chr12	94895707	0
chr12	96895707	0
chr12	98895707	0
chr12	100895707	0
chr12	102895707	0
chr12	104895707	0
chr12	106895707	0
chr12	108895707	0
chr12	110895707	0
chr12	112895707	0
chr12	114895707	0
chr12	116895707	0
chr12	118895707	0
chr12	120895707	0
chr12	122895707	0
chr12	124895707	0
chr12	126895707	0
chr12	128895707	0
chr12	130895707	0
chr12	132895707	62
chr14	21725701	6
chr14	23725701	0
chr14	25725701	0
chr14	27725701	0
chr14	29725701	0
chr14	31725701	0
chr14	33725701	0
chr14	35725701	0
chr14	37725701	0
chr14	39725701	0
chr14	41725701	0
chr14	43725701	0
chr14	45725701	0
chr14	47725701	0
chr14	49725701	0
chr14	51725701	0
chr14	53725701	0
chr14	55725701	0
chr14	57725701	0
chr14	59725701	0
chr14	61725701	0
chr14	63725701	0
chr14	65725701	0
chr14	67725701	0
chr14	69725701	0
chr14	71725701	0
chr14	73725701	0
chr14	75725701	0
chr14	77725701	0
chr14	79725701	0
chr14	81725701	0
chr14	83725701	0
chr14	85725701	0
chr14	87725701	0
chr14	89725701	0
chr14	91725701	0
chr14	93725701	30
chr21	15767715	0
chr21	17767715	0
chr21	19767715	0
chr21	21767715	0
chr21	23767715	0
chr21	25767715	0
chr21	27767715	0
chr21	29767715	0
chr21	31767715	0
chr21	33767715	0
chr21	35767715	0
chr21	37767715	0
chr21	39767715	0
chr21	41767715	0
chr21	43767715	3
chr16	7427524	1
chr16	9427524	0
chr16	11427524	0
chr16	13427524	0
chr16	15427524	0
chr16	17427524	0
chr16	19427524	0
chr16	21427524	0
chr16	23427524	0
chr16	25427524	0
chr16	27427524	0
chr16	29427524	0
chr16	31427524	0
chr16	33427524	0
chr16	35427524	0
chr16	37427524	0
chr16	39427524	0
chr16	41427524	0
chr16	43427524	0
chr16	45427524	0
chr16	47427524	0
chr16	49427524	0
chr16	51427524	0
chr16	53427524	0
chr16	55427524	0
chr16	57427524	0
chr16	59427524	0
chr16	61427524	0
chr16	63427524	0
chr16	65427524	0
chr16	67427524	0
chr16	69427524	0
chr16	71427524	0
chr16	73427524	0
chr16	75427524	0
chr16	77427524	0
chr16	79427524	0
chr16	81427524	0
chr16	83427524	0
chr16	85427524	8
chr6	18348954	1
chr6	20348954	1
chr6	22348954	0
chr6	24348954	0
chr6	26348954	0
chr6	28348954	0
chr6	30348954	0
chr6	32348954	0
chr6	34348954	0
chr6	36348954	0
chr6	38348954	0
chr6	40348954	0
chr6	42348954	0
chr6	44348954	0
chr6	46348954	0
chr6	48348954	0
chr6	50348954	0
chr6	52348954	0
chr6	54348954	0
chr6	56348954	0
chr6	58348954	0
chr6	60348954	0
chr6	62348954	0
chr6	64348954	0
chr6	66348954	0
chr6	68348954	0
chr6	70348954	0
chr6	72348954	0
chr6	74348954	0
chr6	76348954	0
chr6	78348954	0
chr6	80348954	0
chr6	82348954	0
chr6	84348954	0
chr6	86348954	0
chr6	88348954	0
chr6	90348954	0
chr6	92348954	0
chr6	94348954	0
chr6	96348954	0
chr6	98348954	0
chr6	100348954	0
chr6	102348954	0
chr6	104348954	0
chr6	106348954	0
chr6	108348954	0
chr6	110348954	0
chr6	112348954	0
chr6	114348954	0
chr6	116348954	0
chr6	118348954	0
chr6	120348954	0
chr6	122348954	0
chr6	124348954	0
chr6	126348954	0
chr6	128348954	0
chr6	130348954	0
chr6	132348954	0
chr6	134348954	0
chr6	136348954	0
chr6	138348954	0
chr6	140348954	0
chr6	142348954	0
chr6	144348954	0
chr6	146348954	0
chr6	148348954	0
chr6	150348954	0
chr6	152348954	0
chr6	154348954	0
chr6	156348954	0
chr6	158348954	0
chr6	160348954	0
chr6	162348954	0
chr6	164348954	0
chr6	166348954	26
chr13	20386549	2
chr13	22386549	0
chr13	24386549	1
chr13	26386549	0
chr13	28386549	0
chr13	30386549	0
chr13	32386549	0
chr13	34386549	0
chr13	36386549	0
chr13	38386549	0
chr13	40386549	0
chr13	42386549	0
chr13	44386549	0
chr13	46386549	0
chr13	48386549	0
chr13	50386549	0
chr13	52386549	0
chr13	54386549	0
chr13	56386549	0
chr13	58386549	0
chr13	60386549	0
chr13	62386549	0
chr13	64386549	0
chr13	66386549	0
chr13	68386549	0
chr13	70386549	0
chr13	72386549	0
chr13	74386549	0
chr13	76386549	0
chr13	78386549	0
chr13	80386549	0
chr13	82386549	0
chr13	84386549	0
chr13	86386549	0
chr13	88386549	0
chr13	90386549	0
chr13	92386549	0
chr13	94386549	0
chr13	96386549	0
chr13	98386549	0
chr13	100386549	0
chr13	102386549	30
chr19	18967076	0
chr19	20967076	0
chr19	22967076	0
chr19	24967076	0
chr19	26967076	0
chr19	28967076	0
chr19	30967076	0
chr19	32967076	0
chr19	34967076	0
chr19	36967076	0
chr19	38967076	18
chr5	441904	0
chr5	2441904	0
chr5	4441904	0
chr5	6441904	0
chr5	8441904	0
chr5	10441904	0
